"","category","WGBS","RRBS","MBDBS","Term","GOterm_desc"
"446","GO:0043124",NA,NA,0.0175581926229796,"negative regulation of I-kappaB kinase/NF-kappaB signaling","GO:0043124 negative regulation of I-kappaB kinase/NF-kappaB signaling"
"447","GO:0050688",NA,NA,0.0181101003552006,"regulation of defense response to virus","GO:0050688 regulation of defense response to virus"
"448","GO:0060603",NA,NA,0.0184437455430157,"mammary gland duct morphogenesis","GO:0060603 mammary gland duct morphogenesis"
"449","GO:0051023",NA,NA,0.0189981440647741,"regulation of immunoglobulin secretion","GO:0051023 regulation of immunoglobulin secretion"
"450","GO:1900182",NA,NA,0.0193359510330357,"positive regulation of protein localization to nucleus","GO:1900182 positive regulation of protein localization to nucleus"
"451","GO:0032720",NA,NA,0.0195716718290729,"negative regulation of tumor necrosis factor production","GO:0032720 negative regulation of tumor necrosis factor production"
"452","GO:0019886",NA,NA,0.0207188192881865,"antigen processing and presentation of exogenous peptide antigen via MHC class II","GO:0019886 antigen processing and presentation of exogenous peptide antigen via MHC class II"
"453","GO:0046720",NA,NA,0.0213837952469912,"citric acid secretion","GO:0046720 citric acid secretion"
"454","GO:0072044",NA,NA,0.0213837952469912,"collecting duct development","GO:0072044 collecting duct development"
"455","GO:0072051",NA,NA,0.0213837952469912,"juxtaglomerular apparatus development","GO:0072051 juxtaglomerular apparatus development"
"456","GO:0097273",NA,NA,0.0213837952469912,"creatinine homeostasis","GO:0097273 creatinine homeostasis"
"457","GO:0036011",NA,NA,0.0215937266315607,"imaginal disc-derived leg segmentation","GO:0036011 imaginal disc-derived leg segmentation"
"458","GO:0007635",NA,NA,0.0218011422830864,"chemosensory behavior","GO:0007635 chemosensory behavior"
"459","GO:0030643",NA,NA,0.0229105092520585,"cellular phosphate ion homeostasis","GO:0030643 cellular phosphate ion homeostasis"
"460","GO:0003091",NA,NA,0.02342818584463,"renal water homeostasis","GO:0003091 renal water homeostasis"
"461","GO:0030644",NA,NA,0.0251563908599753,"cellular chloride ion homeostasis","GO:0030644 cellular chloride ion homeostasis"
"462","GO:0007403",NA,NA,0.0253885768748545,"glial cell fate determination","GO:0007403 glial cell fate determination"
"463","GO:0007478",NA,NA,0.0253885768748545,"leg disc morphogenesis","GO:0007478 leg disc morphogenesis"
"464","GO:0035171",NA,NA,0.0253885768748545,"lamellocyte differentiation","GO:0035171 lamellocyte differentiation"
"465","GO:0042686",NA,NA,0.0253885768748545,"regulation of cardioblast cell fate specification","GO:0042686 regulation of cardioblast cell fate specification"
"466","GO:0045316",NA,NA,0.0253885768748545,"negative regulation of compound eye photoreceptor development","GO:0045316 negative regulation of compound eye photoreceptor development"
"467","GO:0048052",NA,NA,0.0253885768748545,"R1/R6 cell differentiation","GO:0048052 R1/R6 cell differentiation"
"468","GO:0048542",NA,NA,0.0253885768748545,"lymph gland development","GO:0048542 lymph gland development"
"469","GO:0060288",NA,NA,0.0253885768748545,"formation of a compartment boundary","GO:0060288 formation of a compartment boundary"
"470","GO:0060289",NA,NA,0.0253885768748545,"compartment boundary maintenance","GO:0060289 compartment boundary maintenance"
"471","GO:0060571",NA,NA,0.0253885768748545,"morphogenesis of an epithelial fold","GO:0060571 morphogenesis of an epithelial fold"
"472","GO:0061331",NA,NA,0.0253885768748545,"epithelial cell proliferation involved in Malpighian tubule morphogenesis","GO:0061331 epithelial cell proliferation involved in Malpighian tubule morphogenesis"
"473","GO:0061382",NA,NA,0.0253885768748545,"Malpighian tubule tip cell differentiation","GO:0061382 Malpighian tubule tip cell differentiation"
"474","GO:0007521",NA,NA,0.0258186964184232,"muscle cell fate determination","GO:0007521 muscle cell fate determination"
"475","GO:0045466",NA,NA,0.0258187008030956,"R7 cell differentiation","GO:0045466 R7 cell differentiation"
"476","GO:0046667",NA,NA,0.0258187008030956,"compound eye retinal cell programmed cell death","GO:0046667 compound eye retinal cell programmed cell death"
"477","GO:0035222",NA,NA,0.0258190029659386,"wing disc pattern formation","GO:0035222 wing disc pattern formation"
"478","GO:0030713",NA,NA,0.02621279012449,"ovarian follicle cell stalk formation","GO:0030713 ovarian follicle cell stalk formation"
"479","GO:0061000",NA,NA,0.0263118616333796,"negative regulation of dendritic spine development","GO:0061000 negative regulation of dendritic spine development"
"480","GO:0070646",NA,NA,0.0264414979170108,"protein modification by small protein removal","GO:0070646 protein modification by small protein removal"
"481","GO:0016348",NA,NA,0.0265788757084785,"imaginal disc-derived leg joint morphogenesis","GO:0016348 imaginal disc-derived leg joint morphogenesis"
"482","GO:0055074",NA,NA,0.0270640704619722,"calcium ion homeostasis","GO:0055074 calcium ion homeostasis"
"483","GO:2000035",NA,NA,0.027370289278572,"regulation of stem cell division","GO:2000035 regulation of stem cell division"
"484","GO:0043369",NA,NA,0.0277319885863614,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","GO:0043369 CD4-positive or CD8-positive, alpha-beta T cell lineage commitment"
"485","GO:1990108",NA,NA,0.0277327994998606,"protein linear deubiquitination","GO:1990108 protein linear deubiquitination"
"486","GO:0002224",NA,NA,0.0278083625504544,"toll-like receptor signaling pathway","GO:0002224 toll-like receptor signaling pathway"
"487","GO:0046666",NA,NA,0.028567023762287,"retinal cell programmed cell death","GO:0046666 retinal cell programmed cell death"
"488","GO:0016926",NA,NA,0.0295167556125587,"protein desumoylation","GO:0016926 protein desumoylation"
"489","GO:0042110",NA,NA,0.0296527113756538,"T cell activation","GO:0042110 T cell activation"
"490","GO:1905609",NA,NA,0.0296658014760147,"positive regulation of smooth muscle cell-matrix adhesion","GO:1905609 positive regulation of smooth muscle cell-matrix adhesion"
"491","GO:0072070",NA,NA,0.030488540356098,"loop of Henle development","GO:0072070 loop of Henle development"
"492","GO:0009608",NA,NA,0.0314856871049762,"response to symbiont","GO:0009608 response to symbiont"
"493","GO:0036335",NA,NA,0.0315032161305199,"intestinal stem cell homeostasis","GO:0036335 intestinal stem cell homeostasis"
"494","GO:0033625",NA,NA,0.0317111573828141,"positive regulation of integrin activation","GO:0033625 positive regulation of integrin activation"
"495","GO:0060250",NA,NA,0.0329266405927329,"germ-line stem-cell niche homeostasis","GO:0060250 germ-line stem-cell niche homeostasis"
"496","GO:0048056",NA,NA,0.0333921536751178,"R3/R4 cell differentiation","GO:0048056 R3/R4 cell differentiation"
"497","GO:0007440",NA,NA,0.0336761583478296,"foregut morphogenesis","GO:0007440 foregut morphogenesis"
"498","GO:1902443",NA,NA,0.0336865113629942,"negative regulation of ripoptosome assembly involved in necroptotic process","GO:1902443 negative regulation of ripoptosome assembly involved in necroptotic process"
"499","GO:0009414",NA,NA,0.0348167414731737,"response to water deprivation","GO:0009414 response to water deprivation"
"500","GO:0030282",NA,NA,0.0358278754748508,"bone mineralization","GO:0030282 bone mineralization"
"501","GO:0022416",NA,NA,0.0358582832693597,"chaeta development","GO:0022416 chaeta development"
"502","GO:0048469",NA,NA,0.036795486578704,"cell maturation","GO:0048469 cell maturation"
"503","GO:0035108",NA,NA,0.0369040237968897,"limb morphogenesis","GO:0035108 limb morphogenesis"
"504","GO:0016360",NA,NA,0.0373761764320669,"sensory organ precursor cell fate determination","GO:0016360 sensory organ precursor cell fate determination"
"505","GO:0043525",NA,NA,0.0389588710759658,"positive regulation of neuron apoptotic process","GO:0043525 positive regulation of neuron apoptotic process"
"506","GO:0046849",NA,NA,0.0391045771874137,"bone remodeling","GO:0046849 bone remodeling"
"507","GO:0006883",NA,NA,0.0392779234511195,"cellular sodium ion homeostasis","GO:0006883 cellular sodium ion homeostasis"
"508","GO:0061290",NA,NA,0.0400520900126028,"canonical Wnt signaling pathway involved in metanephric kidney development","GO:0061290 canonical Wnt signaling pathway involved in metanephric kidney development"
"509","GO:0072202",NA,NA,0.0400520900126028,"cell differentiation involved in metanephros development","GO:0072202 cell differentiation involved in metanephros development"
"510","GO:0072224",NA,NA,0.0400520900126028,"metanephric glomerulus development","GO:0072224 metanephric glomerulus development"
"511","GO:0072282",NA,NA,0.0400520900126028,"metanephric nephron tubule morphogenesis","GO:0072282 metanephric nephron tubule morphogenesis"
"512","GO:0048671",NA,NA,0.0418091343304916,"negative regulation of collateral sprouting","GO:0048671 negative regulation of collateral sprouting"
"513","GO:0048190",NA,NA,0.042745578428711,"wing disc dorsal/ventral pattern formation","GO:0048190 wing disc dorsal/ventral pattern formation"
"514","GO:0007498",NA,NA,0.0437669375938122,"mesoderm development","GO:0007498 mesoderm development"
"515","GO:2001013",NA,NA,0.0440915116994023,"epithelial cell proliferation involved in renal tubule morphogenesis","GO:2001013 epithelial cell proliferation involved in renal tubule morphogenesis"
"516","GO:0009950",NA,NA,0.0444111591539345,"dorsal/ventral axis specification","GO:0009950 dorsal/ventral axis specification"
"517","GO:0016485",NA,NA,0.0451704732426571,"protein processing","GO:0016485 protein processing"
"518","GO:1903753",NA,NA,0.0452913721102351,"negative regulation of p38MAPK cascade","GO:1903753 negative regulation of p38MAPK cascade"
"519","GO:0071222",NA,NA,0.0458856798970674,"cellular response to lipopolysaccharide","GO:0071222 cellular response to lipopolysaccharide"
"520","GO:0007077",NA,NA,0.0475580451982139,"mitotic nuclear envelope disassembly","GO:0007077 mitotic nuclear envelope disassembly"
"521","GO:0060219",NA,NA,0.0483472570900643,"camera-type eye photoreceptor cell differentiation","GO:0060219 camera-type eye photoreceptor cell differentiation"
