	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
2374:6008-6010	28.846154	13.333333	14.482759	49.315068	46.341463	17.857143	0	20	0
2374:6016-6018	0	1.639344	6.060606	7.8125	5.263158	4	0	0	0
2374:6425-6427	10.416667	6.666667	10.344828	19.047619	26.315789	8.333333	25	16.666667	6.849315
2374:6429-6431	13.72549	8	9.722222	27.272727	31.578947	14.285714	25	50	7.246377
2374:6442-6444	18.518519	13.793103	6.25	34.782609	43.478261	30.769231	16.666667	0	20.547945
2374:6445-6447	12.962963	15.517241	7.317073	16.666667	45.454545	28.571429	25	16.666667	20.547945
2374:6456-6458	30	15.47619	14.529915	13.793103	58.823529	15	26.666667	50	63.513514
2374:6458-6460	20.512821	16.494845	14.615385	18.75	62.857143	24	8.333333	50	64.383562
2374:6460-6462	20.512821	16.161616	10.606061	22.580645	58.333333	32.142857	16.666667	50	52.054795
2374:6464-6466	18.604651	18.627451	11.428571	26.470588	44.736842	29.032258	28.571429	16.666667	36.486486
2374:6469-6471	27.777778	26.605505	28.476821	38.888889	63.157895	39.393939	42.138365	50	51.724138
2374:6501-6503	21.428571	15.441176	18.994413	37.037037	56.666667	28.205128	42.857143	48.93617	48.823529
2374:6511-6513	21.428571	21.621622	26.699029	36.231884	51.428571	39.130435	62.39782	60.39604	66.470588
2374:6517-6519	41.911765	32.317073	42.857143	54.794521	70.12987	51.020408	75.953079	67.5	81.428571
2374:6528-6530	30.097087	25.438596	33.112583	41.071429	65.811966	54.545455	71.235521	71.935484	75.930521
2374:6533-6535	35.714286	24.137931	30.91922	44.69697	60.283688	40	39.090589	24.489796	42.727706
2374:6536-6538	31.889764	23.897059	28.378378	41.791045	61.111111	52.631579	27.82516	15.859198	28.116711
2374:6558-6560	29.411765	20.954907	26.25	31.390135	51.754386	48.818898	19.88491	10.325265	20.706922
2374:6574-6576	34.337349	26.51357	33.866279	36.397059	61.172161	52.173913	28.897907	18.302387	30.578512
2374:6595-6597	10.467706	7.586207	9.672387	15.102041	25.819672	22.535211	8.728126	4.617714	7.642372
2374:6603-6605	12.529002	6.428571	10.819672	17.87234	29.583333	26.811594	8.173282	4.128788	7.894737
2374:6607-6609	12.028302	8.633094	10.200669	23.931624	31.092437	20.588235	9.65679	5.490345	9.792899
2374:6613-6615	13.701923	6.796117	9.64467	15.086207	26.724138	17.910448	9.744136	4.204545	9.61823
2374:6632-6634	7.692308	6.231454	12.373225	13	22.222222	27.102804	8.536065	4.622963	8.061648
2374:6650-6652	5.696203	6.430868	8.478261	11.764706	14.110429	23.913043	6.000427	3.449583	5.361374
2374:6676-6678	8.018868	5.116279	10.784314	12.903226	25.252525	14.285714	6.931548	2.998847	7.226387
2374:6690-6692	18	13.432836	17.54386	22.727273	51.06383	28.070175	12.438555	6.712173	14.864462
2374:6714-6716	47.008547	34.126984	52.531646	52.238806	73.584906	63.636364	57	43.059336	59.975913
2374:6720-6722	49.473684	40.566038	49.64539	52.631579	80.487805	72	74.453193	70.222222	70.080552
2374:6733-6735	48.695652	40.707965	57.051282	60	80	58.333333	66.096866	48.113208	61.923077
2374:6753-6755	51.5625	35.294118	61.349693	73.584906	79.069767	70.833333	74.137931	53.271028	66.153846
2374:6782-6784	27.5	12.837838	28.899083	38.571429	54.83871	46.153846	45.402299	29.62963	34.615385
2374:6801-6803	12.021858	6.134969	10.671937	20	28.571429	25	21.142857	10.185185	13.076923
2374:6809-6811	24.324324	15.662651	25.27881	37.5	59.74026	38.888889	50	36.697248	48.275862
2374:6813-6815	23.316062	12.209302	23.272727	38.202247	48.192771	33.333333	47.323944	40.540541	40.520446
2374:6824-6826	31.086142	20.434783	34.23913	50.413223	60.344828	54.545455	23.291272	12.372304	19.972773
2374:6841-6843	13.291139	7.777778	9.635974	31.034483	44.444444	29.333333	6.713239	4.281738	9.249881
2374:6861-6863	18.548387	11.077844	14.716312	35	53.608247	26.041667	9.149715	6.079777	11.51341
2374:6889-6891	22.335025	13.841808	19.594595	41.621622	57.487923	44.117647	14.433602	8.342246	14.183381
2374:6896-6898	26.17801	12.094395	23.826715	40.112994	61.616162	50	17.053329	10.488422	14.265856
2374:6900-6902	13.031915	6.441718	11.524164	30.635838	48.4375	28.571429	35.515873	43.209877	51.764706
2374:6906-6908	15.438596	8.494208	13.882353	38.686131	52.531646	47.761194	36.023622	39.102564	41.338583
2374:6912-6914	23.387097	14.102564	15.284974	43.650794	64.827586	50.819672	41.649899	47.222222	52.066116
2374:6916-6918	13.2	6.410256	15.012723	28.455285	40.277778	32.758621	21.686747	19.58042	27.80083
2374:6927-6929	17.757009	11.961722	16.909621	37.614679	53.333333	38.983051	33.534137	26.573427	29.875519
2374:6938-6940	13.170732	10.447761	9.968847	33.653846	49.122807	25	19.678715	11.805556	23.966942
2374:6944-6946	25.257732	18.592965	21.835443	45.098039	64.60177	44.642857	42.020202	25	43.697479
2374:6952-6954	28.342246	13.402062	21.523179	47.524752	63.302752	47.272727	42.052314	24.822695	42.323651
2374:6959-6961	20.408163	18.518519	15.151515	43.396226	63.076923	40	28.11245	22.377622	36.363636
2374:6969-6971	23.287671	21.212121	29.230769	40.47619	70.491803	31.034483	22.044088	23.076923	24.789916
2374:6978-6980	40	23.45679	40.952381	66.666667	84.210526	66.666667	50.833333	50	54.935622
2374:6991-6993	30.952381	21.212121	29.62963	60	68.965517	52.631579	36.231884	29.861111	35.622318
2374:6997-6999	58.333333	48.214286	47.619048	66.666667	76.923077	76.470588	75.208333	59.722222	72.532189
2374:7003-7005	50	35.849057	30.645161	61.111111	75	62.5	53.869969	53.333333	52.317881
2374:7007-7009	20.689655	8.888889	6.122449	18.75	72.222222	40	24.827586	36.363636	41.666667
2374:7014-7016	36.666667	28.205128	12.5	64.705882	72.222222	54.545455	54.166667	63.636364	70.491803
2374:7017-7019	37.037037	20.512821	20.833333	68.75	72.222222	45.454545	59.859155	47.727273	80.327869
2374:7040-7042	16.666667	7.142857	13.333333	35.714286	54.545455	25	21.527778	25	40
2374:7043-7045	13.333333	4.878049	7.142857	15.384615	55	0	13.103448	18.181818	8.333333
2374:7050-7052	14.814815	5.263158	11.111111	40	57.894737	20	19.444444	18.181818	21.666667
2374:7060-7062	25.925926	7.692308	20.454545	20	66.666667	11.111111	29.411765	29.545455	20.634921
2374:7064-7066	32	9.756098	25	30	68.421053	30	35.66879	43.181818	36.363636
2374:7070-7072	14.285714	11.904762	30.232558	40	77.272727	30	42.675159	47.727273	56.060606
2374:7085-7087	42.424242	28.205128	40	57.142857	80	60	63.461538	76.923077	50
2374:7114-7116	15.384615	14.754098	16.049383	42.857143	68.421053	41.176471	7.692308	0	66.666667
2374:7126-7128	25.454545	18.461538	22.352941	50	81.481481	75	30.769231	0	88.888889
2374:7142-7144	34.210526	27.777778	37.606838	57.894737	76.923077	65	46.153846	0	77.777778
2374:7144-7146	26.315789	21.348315	26.495726	55.263158	69.230769	50	30.769231	0	77.777778
2374:7152-7154	9.302326	3.921569	8.8	21.428571	46.341463	20	0	0	77.777778
2374:7161-7163	17.204301	10.344828	12.592593	33.333333	52.380952	36.363636	40	0	55.555556
2374:7165-7167	29.032258	23.728814	34.586466	54.347826	73.809524	72.727273	93.333333	0	88.888889
2374:7179-7181	15.517241	12.230216	20.625	39.622642	55.319149	30.769231	0	0	66.666667
2374:7196-7198	14.503817	8.333333	16.836735	28.070175	57.142857	29.411765	20	16.666667	33.333333
2374:7200-7202	21.014493	15.95092	23.671498	48.333333	60.9375	37.5	62.5	100	75
2374:7203-7205	17.857143	11.515152	20.183486	34.42623	52.307692	18.604651	18.75	100	22.222222
2374:7209-7211	29.813665	18.681319	32.45614	51.388889	64.383562	52.941176	16.115702	16.964286	18.560606
2374:7212-7214	21.95122	16.666667	27.68595	38.356164	62.666667	45.098039	30.607735	29.652352	37.873754
2374:7230-7232	30.875576	24.680851	32.831325	45	65.979381	42.307692	57.268722	67.073171	63.18408
2374:7238-7240	33.067729	23.655914	34.366925	47.89916	68.907563	44.565217	29.481956	25.583443	25.143266
2374:7245-7247	36.111111	30.41958	43.401015	51.219512	74.590164	58.695652	30.999525	20.737223	25.82717
2374:7247-7249	33.870968	28.873239	42.010309	53.278689	75.423729	54.945055	29.993598	18.827302	23.737174
2374:7257-7259	6.896552	6.716418	7.123288	22.689076	28.571429	17.5	4.150824	2.942508	3.095794
2374:7270-7272	17.535545	9.2	17.101449	32.71028	48.039216	39.240506	12.018614	6.796785	10.389867
2374:7280-7282	16.908213	14.166667	18.562874	37.755102	50.515464	40.789474	15.361446	8.271017	11.247324
2374:7296-7298	19.463087	11.931818	16.8	34.615385	56.578947	43.859649	14.496198	6.772367	10.475078
2374:7301-7303	16.197183	13.450292	16.393443	39.473684	55.555556	38.181818	10.639313	6.412005	9.165367
2374:7309-7311	16.666667	11.034483	14.485981	32.258065	52.238806	30.232558	10.608944	5.901044	8.222915
2374:7313-7315	26.126126	12.5	19.230769	35.59322	60.9375	38.095238	14.686757	7.095897	10.887805
2374:7320-7322	10.280374	5.072464	5.102041	17.857143	22.222222	17.948718	3.172589	2.335601	3.354788
2374:7326-7328	23.076923	10.869565	21.243523	38.333333	54.83871	36.842105	14.489764	9.367203	12.553606
2374:7357-7359	20.634921	11.688312	23.809524	26.315789	28.571429	36.842105	14.197237	8.575318	9.16358
2374:7378-7380	27.272727	24.285714	25.974026	28.205128	53.571429	70.588235	25.174825	15.709421	18.520687
2374:7380-7382	36.170213	30	31.168831	44.736842	57.142857	64.705882	29.245433	18.518519	22.484399
2374:7410-7412	9.375	3.773585	14.285714	38.461538	35	30.769231	9.492765	4.907975	7.735886
2374:7417-7419	7.692308	7.317073	11.111111	30	20	25	6.18934	3.296204	5.612045
2374:7421-7423	23.076923	16.216216	23.913043	37.5	55.555556	40	18.886237	9.865879	13.368565
2374:7434-7436	14.285714	10.526316	18	35.714286	47.368421	44.444444	11.114645	5.583296	8.484848
2374:7445-7447	9.090909	13.333333	33.333333	46.666667	61.538462	33.333333	13.6407	7.215793	11.139339
2374:7451-7453	40.909091	13.793103	36.842105	57.142857	70	37.5	16.02194	9.506472	14.442478
2374:7472-7474	25	16.666667	29.72973	42.857143	75	66.666667	29.565217	16.666667	27.272727
2374:7477-7479	15	4.166667	19.444444	42.857143	37.5	0	13.478261	12.5	13.821138
2374:7487-7489	17.647059	8.333333	2.857143	50	50	0	9.170306	10.416667	12.096774
2374:7554-7556	15.909091	11.764706	9.210526	14.285714	33.333333	16.666667	22.943723	25	22.580645
2374:7574-7576	27.777778	34.482759	37.647059	20	71.428571	25	19.78022	13.194444	15.80198
2374:7580-7582	15	16.176471	17.525773	23.076923	42.857143	11.111111	7.467167	4.613297	5.502993
2374:7595-7597	40.40404	36.633663	47.272727	59.090909	58.333333	52.941176	33.295817	23.837012	26.833977
2374:7602-7604	25.471698	28.301887	28.021978	48	44.444444	35.294118	18.759781	14.733219	13.087248
2374:7605-7607	21.008403	19.327731	25.13089	46.153846	33.333333	27.777778	15.651022	10.508359	11.383538
2374:7613-7615	29.341317	30.322581	37.349398	51.612903	46.341463	40	27.535145	18.305085	20.289017
2374:7632-7634	20.987654	21.634615	26.822157	23.076923	25	34.375	19.857758	12.118126	15.22158
2374:7635-7637	11.983471	11.27451	18.694362	15.09434	13.72549	24.324324	11.250468	5.694915	8.611058
2374:7670-7672	6.395349	6.315789	5.273834	10	13.157895	16.393443	5.160808	2.610169	4.215592
2374:7674-7676	9.428571	12.847222	17.234469	4.878049	18.421053	21.311475	12.014995	6.990159	8.622017
2374:7678-7680	13.675214	15.625	18.473896	18.75	22.077922	23.333333	14.903576	9.803256	12.201694
2374:7687-7689	4.594595	3.040541	4.98008	1.162791	7.792208	3.174603	3.476636	1.935484	3.26986
2374:7690-7692	6.060606	3.020134	5.148515	6.818182	11.392405	8.474576	4.215062	1.389831	3.943066
2374:7695-7697	3.532609	2.666667	2.828283	4.651163	11.392405	10.169492	2.359551	1.287263	2.769763
2374:7706-7708	13.661202	11.182109	11.94605	17.777778	17.721519	13.793103	11.125679	6.89538	9.417644
2374:7726-7728	23.976608	22.295082	26.096033	23.958333	25	37.5	19.382022	12.491514	16.009236
2374:7738-7740	19.666667	16.853933	14	27.710843	16	12.765957	12.970241	8.94612	10.163619
2374:7753-7755	46.153846	51.149425	46.616541	68.75	48.387097	50	35.746141	28.005115	27.781666
2374:7771-7773	51.111111	49.586777	46.994536	75.555556	21.052632	57.894737	92.307692	55.555556	60
2374:7784-7786	53.921569	48.863636	50	66.666667	33.333333	35.714286	92.307692	100	84.615385
2374:7789-7791	44.791667	40.697674	44.354839	58.064516	26.666667	57.142857	100	100	70
2374:7825-7827	8.75	13.235294	9.401709	20	8.333333	17.647059	66.666667	0	25
2374:7839-7841	10.38961	15.254237	10.909091	16.666667	18.181818	14.285714	66.666667	0	25
2374:7851-7853	8.955224	10.869565	12.222222	10	14.285714	7.692308	66.666667	20	25
2374:7877-7879	26.153846	25.490196	32.608696	30.434783	85.714286	6.25	62.5	60	50
2374:7889-7891	21.153846	20	26.666667	31.818182	66.666667	14.285714	16.993464	9.090909	17.567568
2374:7916-7918	7.228916	8.928571	4.62963	19.047619	8.333333	18.75	5.676856	4.583333	4.4
2374:7940-7942	25.274725	30.434783	31.623932	41.666667	57.142857	30	23.278689	20	19.174434
2374:7960-7962	17.757009	15.384615	24.409449	18.181818	28.571429	18.181818	12.363239	10.833333	9.87984
2374:7966-7968	16.521739	10.843373	19.285714	18.518519	24.242424	25	11.681223	11.764706	7.712766
2374:7980-7982	8.510638	6.060606	15.697674	3.571429	13.888889	6.666667	9.061135	6.276151	5.206943
2374:8213-8215	28.79257	24.907063	28.282828	23.664122	38.666667	29.310345	17.90393	17.596567	16.264295
2374:8228-8230	17.125382	11.743772	8.396947	11.029412	17.977528	9.375	4.057018	8.75	6.48855
2374:8237-8239	12.578616	6.071429	7.049608	11.450382	17.977528	4.761905	5.689278	3.319502	6.997455
2374:8249-8251	28.315412	16.37931	19.266055	18.644068	33.333333	17.857143	11.038251	10.373444	9.462916
2374:8253-8255	36.823105	26.609442	26.54321	23.728814	39.43662	40.740741	18.668122	16.666667	14.540816
2374:8263-8265	43.609023	32.258065	34.96732	31.428571	47.058824	34	27.442371	15.352697	17.070064
2374:8267-8269	30.827068	19.815668	21.122112	22.115385	43.939394	18.367347	12.952799	7.983193	10.983397
2374:8287-8289	42.748092	27.314815	40.133779	37.254902	57.894737	41.176471	23.44602	15.352697	22.264631
2374:8314-8316	31.446541	27.027027	41.09589	25.862069	45.16129	43.75	8.8	6.95553	8.104575
2374:8356-8358	43.975904	32.352941	48.235294	30.15873	48.648649	51.162791	32.943417	20.823666	22.186322
2374:8369-8371	25.301205	15.340909	21.561338	16.41791	28.205128	24.444444	13.862463	7.937428	10.753553
2374:8396-8398	34.513274	25.118483	39.306358	31.081081	55.172414	52	31.818182	21.958285	24.839228
2374:8427-8429	49.180328	33.333333	50.828729	35	74.193548	53.703704	37.646099	30.867052	31.950763
2374:8438-8440	24.521073	19.178082	27.150538	28.409091	51.612903	37.931034	17.463335	12.536274	14.602835
2374:8452-8454	43.333333	35.813953	46.045198	46.987952	69.84127	50.793651	32.508834	30.600462	28.150923
2374:8474-8476	19.2	13.333333	27.118644	34.482759	48.4375	32.258065	15.288913	13.839027	10.946347
2374:8494-8496	47.297297	35	51.671733	45.454545	58.62069	55.555556	29.017981	25.797101	25.707357
2374:8501-8503	65.137615	54.187192	71.473354	64	82.758621	66	47.983237	34.237567	37.817755
2374:8525-8527	33.217993	18.614719	25	40	57.746479	31.746032	23.488547	20.315735	23.786467
2374:8534-8536	8.895706	4.83871	6.763285	5.208333	22.972973	14.285714	6.220368	5.539587	8.525887
2374:8546-8548	36.532508	24.267782	33.333333	28.888889	53.333333	38.235294	28.664738	20.335917	25.397208
2374:8553-8555	55.248619	49.454545	66.139955	59.433962	63.265306	81.818182	59.094304	47.039048	42.235875
2374:8556-8558	64.010283	51.020408	66.098081	57.894737	76.190476	82.278481	60.809928	48.317805	49.427642
2374:8563-8565	65.925926	55.238095	70.422535	62.393162	72.972973	78.313253	64.256353	49.263376	53.165623
2374:8615-8617	27.108434	18.881119	28.978622	27.173913	42.857143	49.315068	26.895779	18.264249	25.147466
2374:8619-8621	32.826748	18.374558	26.811594	35.555556	40.229885	30.555556	24.885696	16.895569	26.29108
2374:8632-8634	45.864662	27.5	40.659341	42.253521	59.459459	52.380952	34.973851	28.656639	36.647385
2374:8644-8646	23.364486	13.513514	14.930556	28.571429	22	20	11.834982	9.992234	14.767932
2374:8655-8657	21.176471	16	14.859438	20	33.333333	14.634146	11.150324	12.719812	14.255239
2374:8667-8669	9.433962	6.349206	2.369668	16.666667	8.823529	2.702703	2.65462	3.858105	4.494517
2374:8677-8679	21.538462	6.060606	7.514451	22.580645	19.354839	10	4.928265	8.001036	7.806467
2374:8683-8685	23.762376	11.764706	21.052632	56.521739	40.740741	22.727273	9.291785	9.399478	11.361587
2374:8693-8695	11.320755	4.109589	6.923077	21.052632	17.857143	8.333333	24.350649	9.572301	32.440945
2374:8704-8706	14.150943	5.882353	4.878049	22.727273	21.875	9.090909	17.22973	6.444906	31.962025
2374:8709-8711	7.692308	5.882353	1.587302	20	9.090909	4.347826	2.356902	3.319502	15.348101
2374:8734-8736	28.712871	20.895522	13.934426	40.740741	25.714286	23.076923	29.054054	9.623431	50.554675
2374:8748-8750	12.871287	8.695652	5.833333	40	18.918919	8	10.847458	13.900415	30.903328
2374:8753-8755	9.708738	5.633803	1.612903	12.903226	14.634146	4	6.081081	5.186722	12.559618
2374:8769-8771	8.333333	4.761905	3.378378	0	4.761905	0	2.702703	0.623701	5.229794
2374:8792-8794	4.487179	4.950495	2.762431	4.878049	3.636364	6.896552	4.054054	0.209644	1.743265
2374:8798-8800	3.184713	1.923077	1.612903	4.761905	7.272727	3.448276	2.797203	1.670146	5.70523
2374:8803-8805	1.183432	0.854701	0.512821	0	0	0	2.325581	0	0.791139
2374:8807-8809	6.179775	4.237288	4.040404	4.255319	5.263158	0	5.631958	3.551913	3.395998
2374:8814-8816	0.568182	2.586207	3.414634	8.510638	1.785714	2.941176	0.970149	0	0.303721
2374:8836-8838	18.487395	24.468085	20.382166	8.108108	11.363636	9.090909	12.715034	16.336634	16.109422
2374:8863-8865	61.842105	52.727273	58.064516	66.666667	70	57.142857	52.914798	49.50495	57.056146
2374:8876-8878	40.625	43.478261	32.142857	68.75	26.666667	83.333333	36.214605	42.326733	45.171103
2374:9239-9241	35	16.326531	41.176471	33.333333	41.666667	20	24.137931	26.351351	78.947368
2374:9248-9250	27.272727	5.882353	42.105263	25	27.272727	0	23.076923	16.326531	42.105263
2374:9335-9337	7.352941	2.631579	4.166667	6.666667	3.846154	8.333333	8.458961	6.659267	9.187046
2374:9421-9423	9.059233	2.061856	4.854369	4.477612	6.410256	5	4.450329	2.392096	6.417072
2374:9427-9429	7.666667	2.985075	4.849885	2.857143	5.617978	5	3.228273	2.232606	5.937145
2374:9440-9442	5.015674	1.834862	5.567452	6.666667	11.956522	1.515152	3.073266	1.817238	4.772727
2374:9463-9465	4.037267	0.917431	5.194805	1.369863	4.166667	0	2.757977	2.196852	3.549219
2374:9480-9482	4.705882	5.494505	2.406417	4.6875	3.75	4.761905	4.587466	4.395604	6.015729
2374:9566-9568	10.810811	4.109589	4.487179	3.448276	12.121212	8.695652	3.504043	3.915663	6.277056
2374:9572-9574	7.207207	2.531646	4.72973	3.225806	3.030303	0	4.914934	1.621622	3.870162
2374:9585-9587	4.819277	4.6875	4.166667	4.166667	23.076923	5	3.766478	2.688172	4.613466
2374:9608-9610	4.444444	0	3.174603	7.692308	0	0	3.225806	4.301075	5.513784
2374:9715-9717	1.104972	1.360544	0.958466	3.703704	3.703704	0	1.444308	1.211815	1.605058
2374:9728-9730	3.517588	0.632911	2.881844	2.105263	1.612903	2	0.990462	0.453858	2.017256
2374:9768-9770	2.44898	2.512563	1.538462	0	0	0	5.156674	3.630573	5.325035
2374:10188-10190	5.128205	0	2.702703	0	6.25	0	4.786706	3.295606	6.732933
2374:10280-10282	2.061856	0	6.10687	2.702703	3.333333	0	1.783331	1.754386	2.686066
2374:10293-10295	3.225806	0	4.032258	0	0	4.761905	1.917243	1.483146	2.870724
2374:10333-10335	8.108108	0	3.703704	5	7.142857	8.333333	5.159367	4.463995	5.280414
2374:10663-10665	0	21.311475	1.388889	11.111111	8.333333	6.25	3.793541	16.394673	4.651484
2374:10698-10700	4.571429	13.186813	3.61991	9.230769	4.081633	9.302326	2.31377	8.831802	3.548253
2374:10705-10707	1.025641	6.965174	2.459016	4.109589	1.923077	2.12766	1.523917	6.525408	2.430604
2374:10708-10710	3.883495	9.52381	3.065134	5.405405	1.818182	1.960784	2.202457	6.659163	2.833057
2374:10711-10713	2.912621	3.317536	3.149606	5.194805	0	3.921569	1.650677	4.560811	2.472034
2374:10723-10725	1.793722	0	1.119403	0	0	3.508772	0.887699	1.031314	1.628934
2374:10757-10759	26.380368	24.117647	21.860465	32.758621	19.565217	6.451613	13.036993	10.084262	11.793039
2374:10816-10818	13.125	17.5	13.157895	27.083333	8.571429	17.857143	9.695603	4.047619	6.44838
2374:10848-10850	3.007519	8.403361	1.470588	5.714286	5.714286	0	4.360056	2.379064	2.271209
2374:10850-10852	4.444444	7.692308	2.45098	2.857143	5.555556	3.225806	4.445695	2.379064	3.877005
2374:10904-10906	5.617978	1.785714	7.2	3.448276	4.166667	5	6.495007	5.246296	6.99124
2374:10994-10996	0	3.076923	0.970874	0	4	0	0.854812	1.022101	1.685121
2374:10996-10998	1.515152	0	2.884615	7.692308	4	0	0.820026	1.381234	1.963466
2374:11274-11276	6.557377	10.204082	1.470588	3.703704	7.142857	10	3.776683	1.649832	2.390438
2374:11276-11278	7.692308	8	2.985075	3.571429	6.666667	10	4.052574	2.190027	3.642573
2374:11329-11331	7.936508	0	1.369863	0	5.555556	9.090909	4.569083	3.11042	6.900726
2374:11421-11423	2.941176	6.338028	4.907975	3.030303	0	6.666667	11.111111	9.457755	2.916667
2374:11428-11430	4.62963	1.492537	1.197605	1.587302	7.5	5.555556	0.892857	0.125945	0.416667
2374:11474-11476	6.451613	5.147059	4.040404	7.692308	2.702703	0	7.423581	8.441558	6.724512
2374:11569-11571	3.005464	3.021148	1.679104	3.759398	3.409091	0	7.272727	0	2.739726
2374:11579-11581	1.534527	3.448276	1.096892	2.255639	0	0	0.896861	0	3.131115
2374:11590-11592	2.267574	2.035623	1.322314	0.653595	1.980198	0	4.504505	3.053435	2.135922
2374:11594-11596	1.576577	1.253133	0.658979	0.636943	0.961538	1.315789	2.666667	0	2.330097
2374:11600-11602	2.947846	6.852792	2.483444	9.090909	3.773585	7.692308	6.361829	5.372405	5.733148
2374:11631-11633	23.786408	55.068493	30.147059	60	34.444444	31.64557	35.921027	57.570296	28.115368
2374:11643-11645	6.372549	31.967213	8.58209	32.592593	14.444444	7.594937	7.280061	29.960246	6.772908
2374:11648-11650	9.414758	36.235955	11.538462	38.582677	14.814815	14.102564	10.874568	34.751262	11.196826
2374:11671-11673	14.40678	25.909091	12.912913	33.73494	22.727273	23.214286	19.40499	31.525669	18.365086
2374:11706-11708	34.444444	31.25	29.365079	41.111111	54.545455	34.42623	31.60323	37.965979	41.019363
2374:11713-11715	26.848249	25	19.15493	28.409091	41.37931	18.032787	18.527772	24.963716	26.260598
2374:11716-11718	38.461538	30.567686	34.770115	42.528736	51.785714	30	27.34796	29.285973	37.210339
2374:11719-11721	23.481781	17.19457	17.133956	16.666667	41.37931	18.333333	17.964993	19.340819	27.797593
2374:11725-11727	25.345622	15.846995	16.722408	35.714286	33.333333	14.035088	18.038103	18.742857	22.388759
2374:11731-11733	10.245902	7.079646	10.670732	7.865169	21.052632	10.9375	7.203227	4.822799	12.477758
2374:11765-11767	56.25	37.640449	52.610442	41.666667	62.162162	57.5	38.857619	19.54343	40.364964
2374:11824-11826	41.517857	42.857143	42.5	59.130435	62.962963	33.333333	42.628705	40.426829	34.231555
2374:11856-11858	53.112033	52.131148	42.397661	58.695652	64.615385	36.363636	37.778208	41.545967	44.254051
2374:11858-11860	50.612245	51.923077	41.764706	60.869565	63.636364	43.103448	38.73403	41.077954	44.026796
2374:11864-11866	31.390135	32.343234	21.148036	33.088235	38.80597	24.074074	21.693664	23.475386	34.411085
2374:11911-11913	42.035398	29.794521	34.80826	35.877863	52.173913	46.774194	22.780333	11.881795	20.630372
2374:11971-11973	79.738562	73.857868	73.854447	73.655914	86.915888	86.111111	95.522388	78.175457	76.837061
2374:12003-12005	84.660767	88.009592	75.662651	84.541063	86.554622	69.047619	65.671642	84.975767	88.585209
2374:12034-12036	71.217712	67.836257	55.621302	70.909091	87.155963	67.088608	66.666667	92.307692	40
2374:27781-27783	35.714286	17.021277	26.751592	45.652174	60.714286	66.666667	51.282051	42.857143	38.461538
2374:27793-27795	28.125	5.555556	5.16129	14.583333	40.625	15.555556	12.5	14.285714	8.333333
2374:27796-27798	35.483871	14.035088	16.666667	47.058824	56.25	36.363636	43.75	25	75
2374:27802-27804	37.5	18.965517	22.666667	50	51.515152	42.857143	10.43771	5.498602	16.089385
2374:27819-27821	45	17.391304	22.695035	40	52.272727	45.714286	9.683927	4.651163	18.659218
2374:27827-27829	42.857143	10	14.084507	28.571429	62.5	43.478261	6.093433	4.526365	14.349776
2374:27838-27840	26.666667	7.843137	6.153846	21.73913	54.545455	23.809524	5	3.727866	11.297539
2374:27846-27848	20.689655	2	5.172414	11.363636	23.809524	11.764706	4.002714	1.456767	6.810443
2374:27856-27858	40	12.765957	18.867925	40.909091	57.894737	37.5	13.055182	6.049325	17.094972
2374:27861-27863	44.444444	16.666667	20	41.463415	52.631579	46.153846	17.148621	10.330386	21.316964
2374:27865-27867	50	15.909091	18.75	45.945946	52.941176	64.285714	15.93813	10.935319	23.042506
2374:27869-27871	73.076923	50	48.979592	64.705882	64.705882	75	97.766749	98.122066	96.0199
2374:27878-27880	58.333333	26.315789	29.787234	50	76.470588	45.454545	37.692308	33	51.269036
2374:27882-27884	66.666667	32.432432	31.914894	63.636364	68.75	75	94.949495	97.916667	100
2374:27888-27890	47.058824	24.137931	33.333333	59.259259	60	37.5	58.762887	78.26087	30
2374:27903-27905	71.428571	32.142857	48.387097	58.333333	66.666667	50	64.130435	80	56
2374:29123-29125	53.333333	47.058824	48.113208	78.813559	80.555556	81.967213	45.01845	58.181818	50
2374:29130-29132	62.5	36.666667	44.642857	84.920635	68.571429	75.806452	40.441176	58.181818	41.666667
2374:29133-29135	35.294118	22.95082	36.521739	70.37037	63.157895	67.1875	26.838235	36.363636	45.833333
2374:29137-29139	61.111111	30.15873	52.991453	83.211679	80.555556	81.25	36.531365	23.636364	56.521739
2374:29139-29141	61.111111	35.820896	53.6	80.28169	85.365854	86.363636	39.852399	34.545455	50
2374:29150-29152	28.571429	15.714286	13.513514	46.060606	42.222222	50	11.355311	1.818182	0
2374:29155-29157	38.095238	16.216216	20.915033	47.976879	59.183673	55.555556	10.622711	30.909091	8.333333
2374:29162-29164	20	13.414634	12.5	41.871921	52.631579	41.304348	10.909091	5.454545	8
2374:29172-29174	55.172414	29.411765	31.775701	74.822695	78.082192	68.421053	29.090909	43.636364	56
2374:29177-29179	51.724138	19.626168	24.657534	64.646465	76.388889	58.088235	21.376812	27.272727	40
2374:29179-29181	62.068966	28.301887	37.5	71.287129	82.608696	70.289855	31.15942	40	52
2374:29188-29190	37.931034	17.708333	15.763547	49.201278	60.56338	30.215827	9.454545	9.090909	30.769231
2374:29191-29193	69.230769	37.078652	39.285714	78.571429	81.15942	62.758621	33.333333	32.727273	50
2374:29196-29198	50	27.472527	27.040816	59.021407	65.277778	50.694444	22.101449	21.818182	26.923077
